age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,nps_score,tx_count_30d,avg_tx_amount,failed_tx,support_tickets
56,F,Town,Basic Membership,2015-08-31,Yes,Without Offers,?,Wi-Fi,01:26:52,131,32.75,33149.83,48.32,1038.778682,Yes,No,Yes,No Information Available,No reason specified,1,8,28,969.78,19,8
60,F,City,Basic Membership,2017-04-22,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,01:10:44,210,296.75,29589.33,26.0,526.83,Yes,No,No,Not Applicable,Poor Customer Service,1,9,10,985.5,20,8
31,M,Town,Basic Membership,2017-02-07,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,15:04:21,255,78.56,21626.71,25.0,605.9554071,Yes,No,Yes,No Information Available,Poor Website,1,3,68,63.2,25,3
33,F,City,Platinum Membership,2015-08-30,?,Credit/Debit Card Offers,Smartphone,Fiber_Optic,00:44:54,133,79.37,34505.32,23.0,731.57,No,Yes,No,Not Applicable,Too many ads,0,9,14,543.78,43,2
13,M,Town,Gold Membership,2016-08-12,No,Credit/Debit Card Offers,?,Fiber_Optic,05:32:31,239,487.78,19253.09,25.0,714.08,No,Yes,No,Not Applicable,Poor Product Quality,0,6,96,343.47,33,8
45,M,City,Basic Membership,2017-05-12,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:20:10,142,50.46,43118.01,18.0,603.66,No,Yes,No,Not Applicable,Too many ads,1,7,20,834.68,15,9
60,F,City,Gold Membership,2015-01-11,Yes,Gift Vouchers/Coupons,?,Wi-Fi,11:02:11,76,677.58,41005.17,9.0,600.06,No,Yes,Yes,Solved in Follow-up,No reason specified,1,6,22,779.95,13,2
43,M,?,No Membership,2016-03-14,?,Credit/Debit Card Offers,Smartphone,Fiber_Optic,00:25:11,338,89.55,44713.69,15.98,233.2648056,Yes,No,No,Not Applicable,Poor Customer Service,1,0,33,377.66,30,2
56,M,Village,Gold Membership,2016-10-07,Yes,Without Offers,Desktop,Mobile_Data,21:58:21,273,177.2,35948.47,18.0,944.8335893,Yes,No,Yes,Unsolved,No reason specified,1,5,19,699.79,31,4
36,F,Village,No Membership,2016-02-21,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,05:59:12,139,30.88,28243.02,21.0,667.19,Yes,No,No,Not Applicable,Poor Customer Service,1,2,85,59.41,7,1
39,M,City,No Membership,2017-10-21,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,02:49:52,170,104.55,38756.78,18.0,708.23,No,Yes,No,Not Applicable,Too many ads,1,6,18,160.07,22,6
39,M,City,Premium Membership,2015-06-25,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,18:28:04,104,140.56,12412.4,9.0,711.05,No,Yes,No,Not Applicable,Poor Website,0,3,93,472.58,26,2
25,M,Town,No Membership,2016-11-24,No,Gift Vouchers/Coupons,?,Mobile_Data,06:32:38,257,34.3,3665.63,9.0,606.56,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1,2,62,612.42,12,6
43,M,City,Platinum Membership,2015-03-24,Yes,Credit/Debit Card Offers,?,Mobile_Data,16:15:08,94,30.41,39618.34,7.0,1086.889301,No,Yes,Yes,Unsolved,Poor Website,0,5,52,971.03,49,8
41,M,City,Silver Membership,2017-11-15,No,Credit/Debit Card Offers,Desktop,Wi-Fi,14:55:25,224,348.09,28037.17,14.0,796.85,Yes,No,Yes,Unsolved,Poor Product Quality,0,6,2,299.77,40,4
64,F,City,Gold Membership,2017-09-30,No,Credit/Debit Card Offers,Desktop,Wi-Fi,14:33:03,26,31.8,11235.39,14.0,780.52,Yes,No,Yes,No Information Available,Reasonable Price,0,3,35,558.15,2,2
49,M,City,Silver Membership,2015-11-06,No,Without Offers,Smartphone,Wi-Fi,05:12:14,31,129.81,6752.55,7.0,705.47,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1,2,19,362.63,8,9
35,F,Town,Platinum Membership,2015-03-17,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,00:30:00,212,207.72,9957.26,20.0,725.06,Yes,No,Yes,No Information Available,Too many ads,0,9,37,181.44,9,2
50,F,Town,Basic Membership,2015-03-26,Yes,Without Offers,Desktop,Mobile_Data,15:00:04,233,417.1,41929.44,6.0,838.0431757,Yes,No,No,Not Applicable,Poor Website,1,4,82,868.38,38,0
22,M,Town,Silver Membership,2017-07-04,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,09:49:12,42,162.25,13790.89,24.0,777.17,No,Yes,No,Not Applicable,Too many ads,0,2,72,439.4,33,1
62,M,Town,Platinum Membership,2015-07-07,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,06:17:27,193,31.13,49428.22,7.0,728.85,Yes,No,Yes,Solved,Poor Website,0,5,52,515.93,19,7
30,F,City,No Membership,2017-10-22,Yes,Without Offers,Desktop,Fiber_Optic,02:04:15,258,211.31,11535.21,22.0,622.74,Yes,No,No,Not Applicable,Too many ads,1,8,22,397.3,48,5
59,F,?,Silver Membership,2016-08-16,?,Without Offers,?,Mobile_Data,08:31:24,184,293.72,80923.88,15.98,709.0,Yes,Yes,No,Not Applicable,Products always in Stock,0,1,30,838.47,7,6
53,F,Town,Basic Membership,2016-03-23,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,02:55:13,284,34.03,30769.12,15.98,468.2008548,Yes,No,Yes,No Information Available,Too many ads,1,8,58,418.04,14,7
54,M,Town,Gold Membership,2017-11-14,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,23:05:13,173,238.67,26464.14,18.0,701.97,Yes,Yes,Yes,No Information Available,Too many ads,1,8,63,114.14,44,4
34,F,City,Gold Membership,2016-05-12,Yes,Without Offers,Smartphone,Wi-Fi,23:02:40,211,46.82,49362.49,54.65,664.78,Yes,No,No,Not Applicable,Poor Website,1,3,88,141.79,8,5
35,F,Town,No Membership,2017-11-22,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16:51:51,97,1467.966172,40566.26,17.0,546.47,Yes,No,No,Not Applicable,Too many ads,1,3,96,721.21,10,7
13,M,?,Basic Membership,2015-10-31,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,18:26:29,209,108.12,18022.32,11.0,551.36,No,Yes,No,Not Applicable,Poor Product Quality,1,9,64,575.3,7,5
40,F,Town,No Membership,2016-04-05,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,03:57:35,66,34.56,8118.08,24.0,626.28,No,Yes,Yes,Solved in Follow-up,No reason specified,1,1,51,49.42,39,5
20,M,Town,No Membership,2017-09-01,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,04:23:55,98,141.16,48229.05,27.0,596.28,No,Yes,No,Not Applicable,Poor Customer Service,1,4,1,563.92,42,7
53,M,Village,Gold Membership,2017-09-14,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,09:15:48,346,192.48,13746.9,15.98,725.32,No,Yes,Yes,Unsolved,No reason specified,0,0,44,67.86,36,0
16,M,Village,Basic Membership,2015-06-25,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,09:44:43,117,34.69,43880.79,10.0,689.07,No,Yes,Yes,No Information Available,Poor Product Quality,1,9,56,441.02,25,4
35,M,City,No Membership,2015-01-14,Yes,Gift Vouchers/Coupons,?,Fiber_Optic,02:34:24,115,536.74,47548.51,22.0,546.62,Yes,Yes,Yes,Solved in Follow-up,Poor Website,1,0,43,302.57,43,1
36,M,?,Silver Membership,2017-10-23,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,17:23:28,146,184.68,74677.52,3.0,775.05,No,Yes,Yes,No Information Available,Reasonable Price,0,6,50,404.77,9,8
54,M,Town,No Membership,2015-09-10,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,12:09:29,104,83.77,41762.74,15.98,986.7233374,Yes,No,No,Not Applicable,No reason specified,1,2,38,161.03,21,3
19,F,Village,Gold Membership,2017-09-16,No,Credit/Debit Card Offers,Both,Wi-Fi,10:49:23,113,269.5,6006.68,27.0,719.46,Yes,Yes,Yes,Solved in Follow-up,Too many ads,0,0,4,312.65,4,4
41,M,?,Gold Membership,2016-07-06,Yes,Credit/Debit Card Offers,Both,Wi-Fi,10:15:34,188,521.81,1848.61,10.0,723.88,No,Yes,Yes,Unsolved,Poor Customer Service,0,5,65,143.84,9,6
49,M,Village,No Membership,2016-11-25,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,23:40:19,103,33.4,35386.59,9.0,609.66,Yes,No,No,Not Applicable,Poor Product Quality,1,0,72,556.27,46,1
19,F,Town,Silver Membership,2017-01-12,Yes,Without Offers,Smartphone,Mobile_Data,11:48:22,261,-731.1283665,16112.19,15.0,642.1,No,Yes,No,Not Applicable,Poor Customer Service,1,2,23,377.31,18,9
48,F,City,No Membership,2017-01-04,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,04:27:02,69,113.92,13690.63,15.98,686.88,Yes,No,Yes,Solved,No reason specified,1,3,11,11.27,9,3
11,M,City,Premium Membership,2017-05-15,?,Gift Vouchers/Coupons,?,Mobile_Data,08:45:03,145,377.85,98601.01,15.0,795.81,Yes,Yes,No,Not Applicable,Quality Customer Care,0,6,25,471.83,15,8
23,M,City,Basic Membership,2015-10-26,No,Without Offers,Smartphone,Mobile_Data,03:59:11,17,303.89,8126.31,11.0,667.39,No,Yes,No,Not Applicable,No reason specified,1,6,22,461.59,8,2
10,M,Town,Premium Membership,2016-06-16,No,Without Offers,Desktop,Wi-Fi,14:21:57,221,64.79,12343.71,15.98,720.69,No,Yes,Yes,Solved in Follow-up,Too many ads,0,0,34,968.78,33,4
11,M,?,Platinum Membership,2017-01-27,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,01:55:18,174,42.03,48741.79,8.0,686.88,Yes,No,Yes,Solved in Follow-up,Too many ads,0,5,32,140.03,41,8
24,M,Town,No Membership,2015-09-25,?,Credit/Debit Card Offers,Smartphone,Mobile_Data,15:34:28,348,121.52,1126.73,10.0,562.22,No,Yes,No,Not Applicable,Poor Product Quality,1,1,33,461.85,10,3
51,M,Town,Gold Membership,2015-09-23,Yes,?,Smartphone,Mobile_Data,16:30:01,324,53.5,25560.77,17.0,70.05714746,Yes,No,No,Not Applicable,Poor Website,1,8,81,170.39,6,8
54,M,?,Platinum Membership,2015-09-28,Yes,Without Offers,Smartphone,Fiber_Optic,05:39:46,60,1267.66,38244.3,18.0,741.64,No,Yes,No,Not Applicable,No reason specified,0,9,76,623.32,3,9
12,F,Town,Platinum Membership,2015-03-23,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:49:15,104,170.91,38012.69,16.0,717.64,Yes,No,Yes,Solved,Poor Customer Service,0,7,75,594.6,16,0
27,F,Town,No Membership,2015-03-28,?,Credit/Debit Card Offers,?,Fiber_Optic,14:09:03,159,151.58,806.71,13.0,664.27,No,Yes,Yes,Unsolved,Poor Customer Service,1,4,96,887.92,47,7
19,F,City,No Membership,2017-09-06,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,04:14:57,157,2766.75,4262.03,5.0,607.66,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,0,7,72,355.89,28,0
57,M,City,Gold Membership,2015-12-03,No,Gift Vouchers/Coupons,Both,Mobile_Data,18:35:06,221,241.97,62564.71,3.0,479.7320242,No,Yes,No,Not Applicable,Reasonable Price,0,9,56,175.16,28,9
25,F,Town,Basic Membership,2016-01-17,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,02:22:12,348,181.32,21120.46,22.0,271.2626013,No,Yes,Yes,Unsolved,No reason specified,1,8,50,999.18,30,2
56,F,Village,Silver Membership,2015-08-13,No,Without Offers,Desktop,Mobile_Data,09:54:17,52,115.11,95803.07,8.0,774.99,Yes,No,No,Not Applicable,User Friendly Website,0,7,9,919.4,18,3
55,F,?,Platinum Membership,2016-05-16,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,00:06:16,289,1620.89925,42924.47,15.98,1120.253623,No,Yes,Yes,Solved,Quality Customer Care,0,8,74,674.58,38,9
41,F,?,Silver Membership,2015-10-22,?,Gift Vouchers/Coupons,Desktop,Wi-Fi,05:46:08,293,199.31,30349.78,20.0,149.1696327,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,0,6,30,19.22,41,7
33,M,Town,Gold Membership,2017-07-26,No,Without Offers,?,Wi-Fi,16:25:02,62,30.67,33806.15,11.0,1122.210936,Yes,No,Yes,No Information Available,Too many ads,1,5,67,405.22,10,8
44,M,Town,Gold Membership,2017-03-27,No,Credit/Debit Card Offers,Both,Mobile_Data,22:43:08,306,379.4,95041.82,15.98,777.34,Yes,Yes,Yes,Solved,User Friendly Website,0,5,17,658.61,42,0
33,M,Town,Silver Membership,2016-03-23,No,Without Offers,?,Mobile_Data,14:35:00,286,45.84,11218.83,21.0,368.4552886,No,Yes,Yes,Solved,No reason specified,1,0,31,912.17,39,0
30,M,Town,Silver Membership,2015-01-14,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:30:21,197,64.01,69040.35,1.0,713.16,No,Yes,Yes,Solved,Reasonable Price,0,8,52,477.28,18,3
57,M,Village,Silver Membership,2015-01-14,No,Credit/Debit Card Offers,Desktop,Mobile_Data,01:19:32,13,-681.767602,37769.73,19.0,671.98,Yes,No,No,Not Applicable,Poor Product Quality,1,6,31,234.81,23,9
18,F,City,Basic Membership,2017-04-20,No,Without Offers,Smartphone,Mobile_Data,03:55:49,297,76.36,44300.91,-7.32,685.41,Yes,No,No,Not Applicable,Poor Customer Service,1,7,90,637.6,16,8
33,M,City,Silver Membership,2016-07-05,?,Without Offers,Both,Fiber_Optic,06:19:31,301,965.41,18167.48,24.0,1068.490101,Yes,No,No,Not Applicable,No reason specified,1,1,81,13.33,20,3
59,M,Town,No Membership,2016-08-15,No,Credit/Debit Card Offers,Desktop,Mobile_Data,21:41:49,73,197.05,10578.9,10.0,902.3926335,Yes,No,No,Not Applicable,Poor Customer Service,1,2,96,27.47,24,7
37,F,Town,Premium Membership,2015-06-12,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,02:34:44,345,54.19,78952.2,16.0,818.89,Yes,No,Yes,No Information Available,Reasonable Price,0,7,95,262.02,5,3
34,F,Town,Basic Membership,2017-10-20,No,Credit/Debit Card Offers,Both,Mobile_Data,11:07:55,5,354.99,23976.91,28.0,684.46,No,Yes,No,Not Applicable,No reason specified,1,7,32,59.57,37,1
55,F,Village,Gold Membership,2015-03-23,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,18:44:50,97,33.67,12473.25,2.0,709.16,Yes,No,Yes,Unsolved,Quality Customer Care,0,4,80,342.09,23,6
20,F,Town,No Membership,2017-09-18,Yes,Credit/Debit Card Offers,?,Mobile_Data,13:39:48,297,86.19,3109.53,15.98,580.29,Yes,No,No,Not Applicable,Poor Product Quality,1,6,98,221.63,28,0
36,F,?,Basic Membership,2015-05-18,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,21:09:49,115,945.4448857,31703.8,10.0,612.51,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,1,1,2,520.34,49,2
16,F,?,No Membership,2017-04-13,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:42:51,192,76.34,27113.0,7.0,686.88,No,Yes,Yes,Solved,Too many ads,1,1,78,839.52,49,7
18,M,?,Silver Membership,2015-07-20,No,Credit/Debit Card Offers,Desktop,Wi-Fi,20:39:40,172,155.77,17106.72,28.0,783.99,Yes,No,No,Not Applicable,No reason specified,0,1,41,896.64,3,8
48,F,Town,Silver Membership,2017-12-10,Yes,Without Offers,Smartphone,Fiber_Optic,22:15:24,85,726.09,20025.09,18.0,683.96,No,Yes,No,Not Applicable,Poor Product Quality,1,6,76,596.53,5,9
13,M,City,Platinum Membership,2015-08-10,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,08:04:16,287,688.61,40858.17,4.0,745.34,Yes,No,Yes,Solved,Quality Customer Care,0,2,27,450.16,46,4
29,F,City,Basic Membership,2015-02-22,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,20:34:00,317,298.7,17367.11,5.0,660.33,No,Yes,Yes,No Information Available,Poor Website,1,1,70,66.84,11,4
12,F,City,Silver Membership,2015-09-15,Yes,Gift Vouchers/Coupons,?,Wi-Fi,14:37:58,104,37.32,34694.41,19.0,754.96,Yes,No,No,Not Applicable,Too many ads,0,8,21,667.46,0,6
36,M,Village,No Membership,2016-04-19,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,06:20:31,180,193.02,17948.02,11.0,920.7231317,Yes,No,No,Not Applicable,Poor Product Quality,1,4,57,280.56,37,3
35,F,Village,Basic Membership,2015-09-25,No,Gift Vouchers/Coupons,?,Wi-Fi,17:14:39,62,40.7,4413.84,17.0,657.58,Yes,No,Yes,Solved in Follow-up,Poor Website,1,2,65,408.31,30,7
12,M,Village,Basic Membership,2017-10-17,No,Without Offers,Desktop,Wi-Fi,06:37:21,232,76.55,43764.6,-16.04,563.01,Yes,No,Yes,Solved in Follow-up,No reason specified,1,8,2,821.88,36,1
43,F,Town,Gold Membership,2017-07-31,Yes,Without Offers,Smartphone,Fiber_Optic,13:09:39,119,44.63,35788.78,27.0,1024.624972,Yes,No,No,Not Applicable,No reason specified,0,1,22,798.99,31,3
63,F,City,Basic Membership,2017-05-24,?,Gift Vouchers/Coupons,Both,Fiber_Optic,13:34:06,355,471.23,6955.83,5.0,684.55,Yes,No,Yes,No Information Available,Poor Product Quality,1,7,9,973.44,25,9
30,M,City,Gold Membership,2017-09-16,No,Without Offers,Smartphone,Mobile_Data,04:29:58,338,167.33,32952.8,15.98,623.92,Yes,No,No,Not Applicable,Poor Product Quality,1,1,49,752.0,12,0
33,M,City,No Membership,2016-04-04,?,Gift Vouchers/Coupons,Desktop,Mobile_Data,01:56:17,39,195.99,1228.07,23.0,703.79,No,Yes,No,Not Applicable,No reason specified,1,1,43,411.15,19,2
49,F,Town,Premium Membership,2017-01-07,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,12:56:21,246,823.34,19850.62,8.0,732.08,Yes,No,No,Not Applicable,Poor Customer Service,0,3,30,567.33,4,6
29,M,City,No Membership,2017-05-14,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,06:43:17,217,51.34,40555.49,5.0,147.7040852,Yes,No,No,Not Applicable,No reason specified,1,8,91,197.31,22,3
59,M,?,No Membership,2016-10-31,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,02:59:25,39,126.53,44348.53,13.0,689.19,No,Yes,Yes,Solved,Poor Website,1,4,7,888.28,37,0
46,F,City,Premium Membership,2015-01-10,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16:46:08,251,1140.04,10977.27,21.0,727.83,Yes,Yes,Yes,Solved in Follow-up,No reason specified,0,0,32,985.68,38,6
45,M,City,Premium Membership,2016-03-27,No,Without Offers,Desktop,Fiber_Optic,06:45:41,87,104.34,41094.77,20.0,757.61,No,Yes,Yes,No Information Available,Poor Customer Service,0,5,56,353.74,37,5
44,M,?,Premium Membership,2017-03-18,Yes,Without Offers,?,Fiber_Optic,09:28:39,239,2195.406027,43963.22,15.98,730.24,No,Yes,Yes,Solved in Follow-up,Too many ads,0,4,14,317.74,16,0
19,F,?,Basic Membership,2016-11-03,Yes,Credit/Debit Card Offers,Both,Wi-Fi,08:48:05,236,535.89,11677.18,23.0,555.49,No,Yes,Yes,No Information Available,No reason specified,1,3,31,488.95,18,6
51,F,Town,No Membership,2016-02-03,Yes,Without Offers,Both,Wi-Fi,14:16:31,131,692.17,39237.56,21.0,558.37,Yes,No,Yes,Unsolved,No reason specified,1,5,88,585.37,2,0
31,M,?,Platinum Membership,2015-04-02,No,Credit/Debit Card Offers,?,Wi-Fi,03:51:26,83,395.94,78980.02,2.0,775.36,Yes,Yes,No,Not Applicable,Products always in Stock,0,6,42,143.17,25,1
24,M,Village,Gold Membership,2017-06-08,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,19:13:17,219,152.85,47476.2,22.0,693.95,No,Yes,Yes,Solved in Follow-up,Too many ads,1,5,30,483.79,25,6
28,M,City,No Membership,2015-04-17,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,17:19:26,155,42.03,42772.49,5.0,654.69,Yes,No,No,Not Applicable,Poor Customer Service,1,1,73,961.52,30,7
11,M,Town,No Membership,2017-01-27,No,Without Offers,Smartphone,Wi-Fi,03:33:38,101,34.66,28478.32,25.0,618.96,No,Yes,No,Not Applicable,No reason specified,1,8,20,272.32,4,8
23,F,City,Basic Membership,2016-11-09,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14:55:50,76,-683.10962,5999.82,5.0,1116.726795,No,Yes,Yes,Unsolved,Poor Product Quality,1,2,45,877.32,26,9
61,F,City,Platinum Membership,2017-03-18,No,Credit/Debit Card Offers,Desktop,Wi-Fi,12:06:37,129,58.7,12879.91,5.0,686.88,No,Yes,No,Not Applicable,Poor Product Quality,0,0,3,429.46,40,0
39,M,Town,No Membership,2016-04-28,Yes,Without Offers,Desktop,Wi-Fi,15:53:46,331,991.0109024,43504.74,15.98,504.45,Yes,No,Yes,Unsolved,No reason specified,1,9,17,338.81,2,4
44,M,?,Gold Membership,2015-11-23,No,Gift Vouchers/Coupons,?,Fiber_Optic,10:02:43,217,40.15,12505.72,7.0,707.49,No,Yes,Yes,Solved,Poor Product Quality,0,6,76,30.74,7,7
49,M,Town,No Membership,2015-09-13,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,01:34:43,80,132.52,41439.9,6.0,520.27,No,Yes,No,Not Applicable,Too many ads,1,7,39,81.92,15,3
40,F,City,Basic Membership,2015-07-02,Yes,Without Offers,Both,Mobile_Data,20:11:26,124,223.96,28131.65,23.0,696.71,No,Yes,No,Not Applicable,Poor Customer Service,1,8,99,625.7,18,7
24,M,Town,No Membership,2015-01-25,No,Without Offers,?,Mobile_Data,23:14:54,96,250.89,7986.83,27.0,542.5,Yes,No,No,Not Applicable,Poor Website,1,7,46,23.97,9,7
54,F,?,No Membership,2015-06-21,Yes,Credit/Debit Card Offers,?,Mobile_Data,22:57:30,21,31.14,43532.35,15.98,623.01,No,Yes,Yes,Solved in Follow-up,No reason specified,1,5,8,304.21,34,5
64,M,Town,No Membership,2017-06-07,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11:06:06,218,752.53,48279.36,9.0,699.08,No,Yes,Yes,Solved,Poor Customer Service,1,0,84,941.16,29,8
43,M,Village,Gold Membership,2015-09-18,Yes,Without Offers,Smartphone,Mobile_Data,22:56:08,26,543.49,25951.28,16.0,659.94,Yes,Yes,No,Not Applicable,Poor Customer Service,1,6,2,943.87,5,3
39,F,Town,No Membership,2017-04-23,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10:31:38,270,46.63,16024.68,25.0,670.3,Yes,No,Yes,No Information Available,Poor Website,1,1,84,616.07,2,6
61,M,City,Platinum Membership,2015-12-12,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,12:32:47,257,215.46,38103.37,23.0,767.72,Yes,No,No,Not Applicable,Poor Customer Service,0,7,62,268.26,8,6
45,F,City,Silver Membership,2017-10-28,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,07:10:41,357,33.98,12281.29,18.0,647.66,Yes,No,No,Not Applicable,Poor Website,1,7,7,433.22,14,3
55,F,Town,Gold Membership,2015-02-16,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16:01:16,72,285.6,15502.42,23.0,752.41,Yes,No,Yes,No Information Available,No reason specified,0,8,20,21.49,32,4
15,F,City,No Membership,2016-05-11,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,02:00:23,160,157.28,2105.14,12.0,704.86,No,Yes,Yes,No Information Available,Too many ads,1,8,64,835.71,18,2
42,M,Town,Platinum Membership,2016-03-21,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,12:56:51,289,125.85,40580.09,29.0,731.31,No,Yes,No,Not Applicable,Too many ads,0,2,3,766.25,29,1
36,M,City,Basic Membership,2017-07-22,Yes,Without Offers,Desktop,Fiber_Optic,14:45:01,330,1135.37,38370.83,18.0,686.88,No,Yes,Yes,Unsolved,Poor Website,1,4,4,517.8,42,4
41,M,Town,Gold Membership,2015-04-24,?,Gift Vouchers/Coupons,Both,Mobile_Data,05:05:13,355,653.55,46111.63,18.0,838.07,No,Yes,Yes,Unsolved,User Friendly Website,0,9,92,545.44,25,1
27,F,Town,Gold Membership,2016-09-11,Yes,Without Offers,Both,Fiber_Optic,00:53:30,342,1352.64,11101.46,27.0,1141.276712,No,Yes,Yes,Unsolved,Poor Product Quality,1,0,99,833.64,49,0
31,F,Town,No Membership,2016-10-21,?,Gift Vouchers/Coupons,?,Wi-Fi,11:56:24,175,30.72,5096.6,5.0,710.19,No,Yes,No,Not Applicable,Poor Product Quality,1,4,32,141.86,9,7
11,M,Village,Premium Membership,2016-10-28,?,Without Offers,Desktop,Fiber_Optic,19:49:04,145,509.58,40922.16,12.0,833.0,Yes,Yes,No,Not Applicable,Products always in Stock,0,3,66,43.4,12,3
41,M,Town,No Membership,2017-08-10,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:18:58,364,75.0,27444.67,5.0,380.0271813,No,Yes,Yes,No Information Available,No reason specified,1,3,13,600.13,6,4
64,F,Town,No Membership,2017-09-29,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21:58:34,128,295.84,34113.91,54.71,676.32,Yes,No,No,Not Applicable,Poor Product Quality,0,7,46,802.77,46,8
45,F,Village,Silver Membership,2017-06-07,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:45:25,280,58.6,28729.82,17.0,798.19,No,Yes,Yes,Solved,Products always in Stock,0,7,87,513.79,14,9
16,F,Town,Gold Membership,2016-01-09,?,Without Offers,?,Fiber_Optic,10:10:22,45,725.48,5672.34,12.0,653.67,Yes,No,Yes,Solved in Follow-up,Poor Website,1,4,92,599.74,38,5
36,M,Town,Silver Membership,2015-10-15,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,03:08:51,153,38.39,37022.92,8.0,648.6,No,Yes,No,Not Applicable,No reason specified,1,5,56,187.27,40,2
28,M,City,Silver Membership,2015-09-30,No,Without Offers,Desktop,Mobile_Data,19:37:18,125,262.2,47243.22,14.0,686.88,No,Yes,No,Not Applicable,Quality Customer Care,0,6,33,732.65,21,2
